# R [Å] 	 single electron WF 	 density 	 V [a.u.]
2.99654e+01	4.52281e-14	4.09117e-27	-7.11907e-11
2.99778e+01	4.46355e-14	3.98466e-27	-7.05549e-11
2.99901e+01	4.40507e-14	3.88093e-27	-6.99248e-11
3.00025e+01	4.34735e-14	3.77990e-27	-6.93004e-11
3.00148e+01	4.29039e-14	3.68149e-27	-6.86820e-11
3.00272e+01	4.23418e-14	3.58565e-27	-6.80688e-11
3.00395e+01	4.17870e-14	3.49231e-27	-6.74611e-11
3.00519e+01	4.12395e-14	3.40139e-27	-6.68594e-11
3.00642e+01	4.06992e-14	3.31285e-27	-6.62627e-11
3.00766e+01	4.01659e-14	3.22660e-27	-6.56713e-11
3.00889e+01	3.96397e-14	3.14260e-27	-6.50857e-11
3.01013e+01	3.91203e-14	3.06079e-27	-6.45044e-11
3.01136e+01	3.86077e-14	2.98111e-27	-6.39294e-11
3.01260e+01	3.81019e-14	2.90350e-27	-6.33595e-11
3.01383e+01	3.76026e-14	2.82792e-27	-6.27943e-11
3.01507e+01	3.71100e-14	2.75430e-27	-6.22342e-11
3.01630e+01	3.66237e-14	2.68260e-27	-6.16796e-11
3.01754e+01	3.61439e-14	2.61276e-27	-6.11296e-11
3.01877e+01	3.56703e-14	2.54474e-27	-6.05845e-11
3.02001e+01	3.52029e-14	2.47849e-27	-6.00444e-11
3.02125e+01	3.47417e-14	2.41397e-27	-5.95095e-11
3.02248e+01	3.42865e-14	2.35113e-27	-5.89791e-11
3.02372e+01	3.38373e-14	2.28992e-27	-5.84534e-11
3.02495e+01	3.33939e-14	2.23031e-27	-5.79329e-11
3.02619e+01	3.29564e-14	2.17225e-27	-5.74162e-11
3.02742e+01	3.25246e-14	2.11570e-27	-5.69050e-11
3.02866e+01	3.20984e-14	2.06062e-27	-5.63985e-11
3.02989e+01	3.16779e-14	2.00698e-27	-5.58961e-11
3.03113e+01	3.12628e-14	1.95473e-27	-5.53982e-11
3.03236e+01	3.08532e-14	1.90384e-27	-5.49053e-11
3.03360e+01	3.04490e-14	1.85428e-27	-5.44163e-11
3.03483e+01	3.00500e-14	1.80601e-27	-5.39318e-11
3.03607e+01	2.96563e-14	1.75899e-27	-5.34516e-11
3.03730e+01	2.92677e-14	1.71320e-27	-5.29762e-11
3.03854e+01	2.88842e-14	1.66860e-27	-5.25046e-11
3.03977e+01	2.85058e-14	1.62516e-27	-5.20373e-11
3.04101e+01	2.81323e-14	1.58285e-27	-5.15747e-11
3.04224e+01	2.77637e-14	1.54165e-27	-5.11157e-11
3.04348e+01	2.73999e-14	1.50151e-27	-5.06610e-11
3.04471e+01	2.70409e-14	1.46242e-27	-5.02107e-11
3.04595e+01	2.66866e-14	1.42435e-27	-4.97636e-11
3.04718e+01	2.63370e-14	1.38727e-27	-4.93215e-11
3.04842e+01	2.59919e-14	1.35116e-27	-4.88833e-11
3.04965e+01	2.56513e-14	1.31598e-27	-4.84486e-11
3.05089e+01	2.53153e-14	1.28172e-27	-4.80179e-11
3.05212e+01	2.49836e-14	1.24836e-27	-4.75915e-11
3.05336e+01	2.46562e-14	1.21586e-27	-4.71684e-11
3.05459e+01	2.43332e-14	1.18421e-27	-4.67492e-11
3.05583e+01	2.40143e-14	1.15338e-27	-4.63338e-11
3.05707e+01	2.36997e-14	1.12335e-27	-4.59226e-11
3.05830e+01	2.33892e-14	1.09411e-27	-4.55145e-11
3.05954e+01	2.30827e-14	1.06562e-27	-4.51102e-11
3.06077e+01	2.27803e-14	1.03788e-27	-4.47100e-11
3.06201e+01	2.24818e-14	1.01086e-27	-4.43125e-11
3.06324e+01	2.21873e-14	9.84548e-28	-4.39194e-11
3.06448e+01	2.18965e-14	9.58918e-28	-4.35300e-11
3.06571e+01	2.16097e-14	9.33954e-28	-4.31431e-11
3.06695e+01	2.13265e-14	9.09641e-28	-4.27606e-11
3.06818e+01	2.10471e-14	8.85960e-28	-4.23815e-11
3.06942e+01	2.07713e-14	8.62896e-28	-4.20054e-11
3.07065e+01	2.04992e-14	8.40432e-28	-4.16327e-11
3.07189e+01	2.02306e-14	8.18553e-28	-4.12634e-11
3.07312e+01	1.99655e-14	7.97244e-28	-4.08978e-11
3.07436e+01	1.97039e-14	7.76489e-28	-4.05351e-11
3.07559e+01	1.94458e-14	7.56275e-28	-4.01756e-11
3.07683e+01	1.91910e-14	7.36587e-28	-3.98198e-11
3.07806e+01	1.89395e-14	7.17411e-28	-3.94668e-11
3.07930e+01	1.86914e-14	6.98735e-28	-3.91170e-11
3.08053e+01	1.84465e-14	6.80545e-28	-3.87707e-11
3.08177e+01	1.82048e-14	6.62828e-28	-3.84267e-11
3.08300e+01	1.79663e-14	6.45573e-28	-3.80867e-11
3.08424e+01	1.77309e-14	6.28767e-28	-3.77497e-11
3.08547e+01	1.74985e-14	6.12398e-28	-3.74149e-11
3.08671e+01	1.72693e-14	5.96455e-28	-3.70839e-11
3.08794e+01	1.70430e-14	5.80928e-28	-3.67560e-11
3.08918e+01	1.68197e-14	5.65805e-28	-3.64306e-11
3.09042e+01	1.65993e-14	5.51075e-28	-3.61081e-11
3.09165e+01	1.63818e-14	5.36729e-28	-3.57885e-11
3.09289e+01	1.61672e-14	5.22756e-28	-3.54722e-11
3.09412e+01	1.59554e-14	5.09147e-28	-3.51583e-11
3.09536e+01	1.57463e-14	4.95893e-28	-3.48472e-11
3.09659e+01	1.55400e-14	4.82983e-28	-3.45394e-11
3.09783e+01	1.53364e-14	4.70410e-28	-3.42335e-11
3.09906e+01	1.51354e-14	4.58164e-28	-3.39312e-11
3.10030e+01	1.49371e-14	4.46236e-28	-3.36317e-11
3.10153e+01	1.47414e-14	4.34619e-28	-3.33339e-11
3.10277e+01	1.45483e-14	4.23305e-28	-3.30397e-11
3.10400e+01	1.43577e-14	4.12285e-28	-3.27482e-11
3.10524e+01	1.41695e-14	4.01552e-28	-3.24583e-11
3.10647e+01	1.39839e-14	3.91098e-28	-3.21720e-11
3.10771e+01	1.38007e-14	3.80917e-28	-3.18878e-11
3.10894e+01	1.36198e-14	3.71001e-28	-3.16067e-11
3.11018e+01	1.34414e-14	3.61342e-28	-3.13276e-11
3.11141e+01	1.32653e-14	3.51936e-28	-3.10510e-11
3.11265e+01	1.30915e-14	3.42774e-28	-3.07773e-11
3.11388e+01	1.29200e-14	3.33850e-28	-3.05057e-11
3.11512e+01	1.27507e-14	3.25159e-28	-3.02365e-11
3.11635e+01	1.25836e-14	3.16694e-28	-2.99702e-11
3.11759e+01	1.24187e-14	3.08450e-28	-2.97053e-11
3.11882e+01	1.22560e-14	3.00420e-28	-2.94438e-11
3.12006e+01	1.20954e-14	2.92599e-28	-2.91846e-11
3.12129e+01	1.19370e-14	2.84982e-28	-2.89268e-11
3.12253e+01	1.17806e-14	2.77563e-28	-2.86723e-11
3.12376e+01	1.16262e-14	2.70337e-28	-2.84200e-11
3.12500e+01	1.14739e-14	2.63299e-28	-2.81691e-11
3.12624e+01	1.13235e-14	2.56445e-28	-2.79214e-11
3.12747e+01	1.11752e-14	2.49769e-28	-2.76754e-11
3.12871e+01	1.10288e-14	2.43267e-28	-2.74321e-11
3.12994e+01	1.08843e-14	2.36934e-28	-2.71906e-11
3.13118e+01	1.07416e-14	2.30766e-28	-2.69512e-11
3.13241e+01	1.06009e-14	2.24758e-28	-2.67144e-11
3.13365e+01	1.04620e-14	2.18907e-28	-2.64789e-11
3.13488e+01	1.03249e-14	2.13208e-28	-2.62463e-11
3.13612e+01	1.01896e-14	2.07658e-28	-2.60159e-11
3.13735e+01	1.00561e-14	2.02252e-28	-2.57866e-11
3.13859e+01	9.92438e-15	1.96987e-28	-2.55603e-11
3.13982e+01	9.79435e-15	1.91859e-28	-2.53360e-11
3.14106e+01	9.66602e-15	1.86864e-28	-2.51128e-11
3.14229e+01	9.53937e-15	1.81999e-28	-2.48925e-11
3.14353e+01	9.41438e-15	1.77261e-28	-2.46738e-11
3.14476e+01	9.29103e-15	1.72647e-28	-2.44575e-11
3.14600e+01	9.16930e-15	1.68152e-28	-2.42426e-11
3.14723e+01	9.04916e-15	1.63775e-28	-2.40298e-11
3.14847e+01	8.93060e-15	1.59511e-28	-2.38192e-11
3.14970e+01	8.81358e-15	1.55359e-28	-2.36101e-11
3.15094e+01	8.69811e-15	1.51314e-28	-2.34029e-11
3.15217e+01	8.58414e-15	1.47375e-28	-2.31980e-11
3.15341e+01	8.47167e-15	1.43538e-28	-2.29940e-11
3.15464e+01	8.36067e-15	1.39802e-28	-2.27928e-11
3.15588e+01	8.25113e-15	1.36162e-28	-2.25934e-11
3.15711e+01	8.14302e-15	1.32617e-28	-2.23948e-11
3.15835e+01	8.03633e-15	1.29165e-28	-2.21990e-11
3.15958e+01	7.93103e-15	1.25802e-28	-2.20049e-11
3.16082e+01	7.82712e-15	1.22527e-28	-2.18117e-11
3.16206e+01	7.72456e-15	1.19338e-28	-2.16210e-11
3.16329e+01	7.62335e-15	1.16231e-28	-2.14317e-11
3.16453e+01	7.52347e-15	1.13205e-28	-2.12445e-11
3.16576e+01	7.42489e-15	1.10258e-28	-2.10585e-11
3.16700e+01	7.32761e-15	1.07388e-28	-2.08742e-11
3.16823e+01	7.23160e-15	1.04592e-28	-2.06920e-11
3.16947e+01	7.13685e-15	1.01869e-28	-2.05105e-11
3.17070e+01	7.04334e-15	9.92173e-29	-2.03316e-11
3.17194e+01	6.95106e-15	9.66344e-29	-2.01543e-11
3.17317e+01	6.85998e-15	9.41187e-29	-1.99776e-11
3.17441e+01	6.77010e-15	9.16685e-29	-1.98035e-11
3.17564e+01	6.68140e-15	8.92821e-29	-1.96309e-11
3.17688e+01	6.59386e-15	8.69579e-29	-1.94589e-11
3.17811e+01	6.50746e-15	8.46941e-29	-1.92894e-11
3.17935e+01	6.42220e-15	8.24893e-29	-1.91210e-11
3.18058e+01	6.33805e-15	8.03418e-29	-1.89541e-11
3.18182e+01	6.25501e-15	7.82503e-29	-1.87891e-11
3.18305e+01	6.17305e-15	7.62132e-29	-1.86252e-11
3.18429e+01	6.09217e-15	7.42291e-29	-1.84632e-11
3.18552e+01	6.01235e-15	7.22967e-29	-1.83021e-11
3.18676e+01	5.93358e-15	7.04146e-29	-1.81425e-11
3.18799e+01	5.85583e-15	6.85815e-29	-1.79849e-11
3.18923e+01	5.77911e-15	6.67962e-29	-1.78277e-11
3.19046e+01	5.70339e-15	6.50573e-29	-1.76728e-11
3.19170e+01	5.62866e-15	6.33636e-29	-1.75193e-11
3.19293e+01	5.55491e-15	6.17141e-29	-1.73663e-11
3.19417e+01	5.48213e-15	6.01075e-29	-1.72156e-11
3.19541e+01	5.41030e-15	5.85427e-29	-1.70662e-11
3.19664e+01	5.33941e-15	5.70187e-29	-1.69173e-11
3.19788e+01	5.26945e-15	5.55343e-29	-1.67705e-11
3.19911e+01	5.20041e-15	5.40886e-29	-1.66247e-11
3.20035e+01	5.13227e-15	5.26805e-29	-1.64802e-11
3.20158e+01	5.06503e-15	5.13091e-29	-1.63369e-11
3.20282e+01	4.99867e-15	4.99733e-29	-1.61954e-11
3.20405e+01	4.93317e-15	4.86724e-29	-1.60552e-11
3.20529e+01	4.86854e-15	4.74053e-29	-1.59157e-11
3.20652e+01	4.80475e-15	4.61712e-29	-1.57780e-11
3.20776e+01	4.74179e-15	4.49692e-29	-1.56406e-11
3.20899e+01	4.67967e-15	4.37985e-29	-1.55049e-11
3.21023e+01	4.61835e-15	4.26583e-29	-1.53708e-11
3.21146e+01	4.55784e-15	4.15478e-29	-1.52380e-11
3.21270e+01	4.49812e-15	4.04662e-29	-1.51058e-11
3.21393e+01	4.43919e-15	3.94127e-29	-1.49745e-11
3.21517e+01	4.38102e-15	3.83867e-29	-1.48452e-11
3.21640e+01	4.32362e-15	3.73874e-29	-1.47166e-11
3.21764e+01	4.26697e-15	3.64141e-29	-1.45896e-11
3.21887e+01	4.21106e-15	3.54661e-29	-1.44637e-11
3.22011e+01	4.15589e-15	3.45428e-29	-1.43381e-11
3.22134e+01	4.10144e-15	3.36436e-29	-1.42140e-11
3.22258e+01	4.04770e-15	3.27677e-29	-1.40915e-11
3.22381e+01	3.99467e-15	3.19147e-29	-1.39701e-11
3.22505e+01	3.94233e-15	3.10839e-29	-1.38493e-11
3.22628e+01	3.89067e-15	3.02747e-29	-1.37301e-11
3.22752e+01	3.83970e-15	2.94865e-29	-1.36111e-11
3.22875e+01	3.78939e-15	2.87189e-29	-1.34935e-11
3.22999e+01	3.73974e-15	2.79713e-29	-1.33774e-11
3.23123e+01	3.69074e-15	2.72431e-29	-1.32624e-11
3.23246e+01	3.64238e-15	2.65339e-29	-1.31480e-11
3.23370e+01	3.59466e-15	2.58431e-29	-1.30342e-11
3.23493e+01	3.54756e-15	2.51703e-29	-1.29222e-11
3.23617e+01	3.50108e-15	2.45151e-29	-1.28108e-11
3.23740e+01	3.45520e-15	2.38769e-29	-1.27009e-11
3.23864e+01	3.40993e-15	2.32553e-29	-1.25919e-11
3.23987e+01	3.36526e-15	2.26499e-29	-1.24830e-11
3.24111e+01	3.32116e-15	2.20602e-29	-1.23756e-11
3.24234e+01	3.27765e-15	2.14860e-29	-1.22695e-11
3.24358e+01	3.23470e-15	2.09266e-29	-1.21644e-11
3.24481e+01	3.19232e-15	2.03818e-29	-1.20598e-11
3.24605e+01	3.15049e-15	1.98512e-29	-1.19557e-11
3.24728e+01	3.10922e-15	1.93344e-29	-1.18533e-11
3.24852e+01	3.06848e-15	1.88311e-29	-1.17515e-11
3.24975e+01	3.02827e-15	1.83409e-29	-1.16510e-11
3.25099e+01	2.98860e-15	1.78634e-29	-1.15514e-11
3.25222e+01	2.94944e-15	1.73984e-29	-1.14523e-11
3.25346e+01	2.91079e-15	1.69454e-29	-1.13536e-11
3.25469e+01	2.87266e-15	1.65043e-29	-1.12567e-11
3.25593e+01	2.83502e-15	1.60746e-29	-1.11602e-11
3.25716e+01	2.79787e-15	1.56562e-29	-1.10650e-11
3.25840e+01	2.76121e-15	1.52486e-29	-1.09706e-11
3.25963e+01	2.72504e-15	1.48516e-29	-1.08762e-11
3.26087e+01	2.68933e-15	1.44650e-29	-1.07831e-11
3.26210e+01	2.65409e-15	1.40884e-29	-1.06913e-11
3.26334e+01	2.61932e-15	1.37217e-29	-1.06003e-11
3.26458e+01	2.58500e-15	1.33645e-29	-1.05096e-11
3.26581e+01	2.55113e-15	1.30165e-29	-1.04194e-11
3.26705e+01	2.51771e-15	1.26777e-29	-1.03308e-11
3.26828e+01	2.48472e-15	1.23476e-29	-1.02425e-11
3.26952e+01	2.45216e-15	1.20262e-29	-1.01555e-11
3.27075e+01	2.42003e-15	1.17131e-29	-1.00693e-11
3.27199e+01	2.38832e-15	1.14082e-29	-9.98294e-12
3.27322e+01	2.35703e-15	1.11112e-29	-9.89780e-12
3.27446e+01	2.32615e-15	1.08219e-29	-9.81385e-12
3.27569e+01	2.29567e-15	1.05402e-29	-9.73023e-12
3.27693e+01	2.26559e-15	1.02658e-29	-9.64778e-12
3.27816e+01	2.23591e-15	9.99858e-30	-9.56608e-12
3.27940e+01	2.20661e-15	9.73828e-30	-9.48422e-12
3.28063e+01	2.17770e-15	9.48477e-30	-9.40353e-12
3.28187e+01	2.14917e-15	9.23785e-30	-9.32400e-12
3.28310e+01	2.12101e-15	8.99736e-30	-9.24517e-12
3.28434e+01	2.09322e-15	8.76313e-30	-9.16662e-12
3.28557e+01	2.06579e-15	8.53500e-30	-9.08833e-12
3.28681e+01	2.03873e-15	8.31281e-30	-9.01160e-12
3.28804e+01	2.01201e-15	8.09640e-30	-8.93512e-12
3.28928e+01	1.98565e-15	7.88563e-30	-8.85975e-12
3.29051e+01	1.95964e-15	7.68034e-30	-8.78507e-12
3.29175e+01	1.93396e-15	7.48040e-30	-8.71018e-12
3.29298e+01	1.90862e-15	7.28567e-30	-8.63639e-12
3.29422e+01	1.88361e-15	7.09600e-30	-8.56368e-12
3.29545e+01	1.85893e-15	6.91127e-30	-8.49119e-12
3.29669e+01	1.83458e-15	6.73135e-30	-8.41978e-12
3.29792e+01	1.81054e-15	6.55611e-30	-8.34901e-12
3.29916e+01	1.78682e-15	6.38544e-30	-8.27800e-12
3.30040e+01	1.76341e-15	6.21920e-30	-8.20806e-12
3.30163e+01	1.74030e-15	6.05730e-30	-8.13917e-12
3.30287e+01	1.71750e-15	5.89961e-30	-8.07089e-12
3.30410e+01	1.69500e-15	5.74603e-30	-8.00280e-12
3.30534e+01	1.67279e-15	5.59644e-30	-7.93487e-12
3.30657e+01	1.65087e-15	5.45075e-30	-7.86840e-12
3.30781e+01	1.62924e-15	5.30885e-30	-7.80209e-12
3.30904e+01	1.60789e-15	5.17064e-30	-7.73681e-12
3.31028e+01	1.58683e-15	5.03604e-30	-7.67211e-12
3.31151e+01	1.56604e-15	4.90493e-30	-7.60713e-12
3.31275e+01	1.54552e-15	4.77724e-30	-7.54315e-12
3.31398e+01	1.52527e-15	4.65288e-30	-7.48018e-12
3.31522e+01	1.50528e-15	4.53175e-30	-7.41732e-12
3.31645e+01	1.48556e-15	4.41377e-30	-7.35546e-12
3.31769e+01	1.46610e-15	4.29887e-30	-7.29329e-12
3.31892e+01	1.44689e-15	4.18696e-30	-7.23252e-12
3.32016e+01	1.42793e-15	4.07796e-30	-7.17187e-12
3.32139e+01	1.40922e-15	3.97180e-30	-7.11218e-12
3.32263e+01	1.39076e-15	3.86840e-30	-7.05303e-12
3.32386e+01	1.37253e-15	3.76769e-30	-6.99398e-12
3.32510e+01	1.35455e-15	3.66961e-30	-6.93502e-12
3.32633e+01	1.33680e-15	3.57408e-30	-6.87744e-12
3.32757e+01	1.31929e-15	3.48104e-30	-6.81994e-12
3.32880e+01	1.30200e-15	3.39041e-30	-6.76337e-12
3.33004e+01	1.28494e-15	3.30215e-30	-6.70732e-12
3.33127e+01	1.26811e-15	3.21619e-30	-6.65091e-12
3.33251e+01	1.25149e-15	3.13246e-30	-6.59541e-12
3.33375e+01	1.23509e-15	3.05091e-30	-6.54084e-12
3.33498e+01	1.21891e-15	2.97149e-30	-6.48633e-12
3.33622e+01	1.20294e-15	2.89413e-30	-6.43273e-12
3.33745e+01	1.18718e-15	2.81879e-30	-6.37875e-12
3.33869e+01	1.17162e-15	2.74541e-30	-6.32610e-12
3.33992e+01	1.15627e-15	2.67394e-30	-6.27349e-12
3.34116e+01	1.14112e-15	2.60433e-30	-6.22177e-12
3.34239e+01	1.12617e-15	2.53653e-30	-6.17051e-12
3.34363e+01	1.11142e-15	2.47049e-30	-6.11886e-12
3.34486e+01	1.09685e-15	2.40618e-30	-6.06809e-12
3.34610e+01	1.08248e-15	2.34354e-30	-6.01818e-12
3.34733e+01	1.06830e-15	2.28253e-30	-5.96830e-12
3.34857e+01	1.05430e-15	2.22311e-30	-5.91929e-12
3.34980e+01	1.04049e-15	2.16524e-30	-5.87070e-12
3.35104e+01	1.02686e-15	2.10887e-30	-5.82171e-12
3.35227e+01	1.01340e-15	2.05397e-30	-5.77356e-12
3.35351e+01	1.00012e-15	2.00050e-30	-5.72627e-12
3.35474e+01	9.87020e-16	1.94842e-30	-5.67939e-12
3.35598e+01	9.74088e-16	1.89770e-30	-5.63251e-12
3.35721e+01	9.61325e-16	1.84829e-30	-5.58562e-12
3.35845e+01	9.48730e-16	1.80018e-30	-5.53999e-12
3.35968e+01	9.36299e-16	1.75331e-30	-5.49434e-12
3.36092e+01	9.24031e-16	1.70767e-30	-5.44951e-12
3.36215e+01	9.11924e-16	1.66321e-30	-5.40508e-12
3.36339e+01	8.99976e-16	1.61991e-30	-5.36020e-12
3.36462e+01	8.88184e-16	1.57774e-30	-5.31614e-12
3.36586e+01	8.76547e-16	1.53667e-30	-5.27288e-12
3.36709e+01	8.65062e-16	1.49667e-30	-5.22960e-12
3.36833e+01	8.53728e-16	1.45770e-30	-5.18711e-12
3.36957e+01	8.42542e-16	1.41975e-30	-5.14500e-12
3.37080e+01	8.31503e-16	1.38279e-30	-5.10242e-12
3.37204e+01	8.20608e-16	1.34680e-30	-5.06063e-12
3.37327e+01	8.09856e-16	1.31173e-30	-5.01963e-12
3.37451e+01	7.99245e-16	1.27759e-30	-4.97900e-12
3.37574e+01	7.88773e-16	1.24433e-30	-4.93830e-12
3.37698e+01	7.78439e-16	1.21193e-30	-4.89754e-12
3.37821e+01	7.68239e-16	1.18038e-30	-4.85799e-12
3.37945e+01	7.58174e-16	1.14965e-30	-4.81836e-12
3.38068e+01	7.48240e-16	1.11973e-30	-4.77948e-12
3.38192e+01	7.38436e-16	1.09058e-30	-4.74097e-12
3.38315e+01	7.28761e-16	1.06218e-30	-4.70196e-12
3.38439e+01	7.19212e-16	1.03453e-30	-4.66370e-12
3.38562e+01	7.09789e-16	1.00760e-30	-4.62620e-12
3.38686e+01	7.00489e-16	9.81370e-31	-4.58861e-12
3.38809e+01	6.91311e-16	9.55822e-31	-4.55176e-12
3.38933e+01	6.82253e-16	9.30939e-31	-4.51442e-12
3.39056e+01	6.73314e-16	9.06704e-31	-4.47823e-12
3.39180e+01	6.64492e-16	8.83100e-31	-4.44194e-12
3.39303e+01	6.55786e-16	8.60110e-31	-4.40639e-12
3.39427e+01	6.47194e-16	8.37719e-31	-4.37116e-12
3.39550e+01	6.38714e-16	8.15911e-31	-4.33581e-12
3.39674e+01	6.30345e-16	7.94670e-31	-4.30036e-12
3.39797e+01	6.22086e-16	7.73983e-31	-4.26606e-12
3.39921e+01	6.13936e-16	7.53834e-31	-4.23163e-12
3.40044e+01	6.05892e-16	7.34209e-31	-4.19793e-12
3.40168e+01	5.97953e-16	7.15095e-31	-4.16453e-12
3.40292e+01	5.90118e-16	6.96479e-31	-4.13058e-12
3.40415e+01	5.82386e-16	6.78348e-31	-4.09735e-12
3.40539e+01	5.74756e-16	6.60689e-31	-4.06483e-12
3.40662e+01	5.67225e-16	6.43489e-31	-4.03217e-12
3.40786e+01	5.59793e-16	6.26737e-31	-4.00022e-12
3.40909e+01	5.52459e-16	6.10421e-31	-3.96772e-12
3.41033e+01	5.45220e-16	5.94530e-31	-3.93633e-12
3.41156e+01	5.38077e-16	5.79053e-31	-3.90480e-12
3.41280e+01	5.31026e-16	5.63978e-31	-3.87396e-12
3.41403e+01	5.24069e-16	5.49296e-31	-3.84340e-12
3.41527e+01	5.17202e-16	5.34996e-31	-3.81186e-12
3.41650e+01	5.10426e-16	5.21069e-31	-3.78183e-12
3.41774e+01	5.03738e-16	5.07504e-31	-3.75208e-12
3.41897e+01	4.97138e-16	4.94292e-31	-3.72216e-12
3.42021e+01	4.90624e-16	4.81424e-31	-3.69293e-12
3.42144e+01	4.84196e-16	4.68891e-31	-3.66395e-12
3.42268e+01	4.77852e-16	4.56685e-31	-3.63439e-12
3.42391e+01	4.71591e-16	4.44796e-31	-3.60551e-12
3.42515e+01	4.65412e-16	4.33216e-31	-3.57730e-12
3.42638e+01	4.59314e-16	4.21939e-31	-3.54891e-12
3.42762e+01	4.53296e-16	4.10954e-31	-3.52118e-12
3.42885e+01	4.47357e-16	4.00256e-31	-3.49288e-12
3.43009e+01	4.41495e-16	3.89836e-31	-3.46565e-12
3.43132e+01	4.35711e-16	3.79687e-31	-3.43824e-12
3.43256e+01	4.30002e-16	3.69803e-31	-3.41148e-12
3.43379e+01	4.24368e-16	3.60176e-31	-3.38496e-12
3.43503e+01	4.18808e-16	3.50800e-31	-3.35785e-12
3.43626e+01	4.13320e-16	3.41667e-31	-3.33138e-12
3.43750e+01	4.07905e-16	3.32773e-31	-3.30556e-12
3.43874e+01	4.02560e-16	3.24110e-31	-3.27955e-12
3.43997e+01	3.97286e-16	3.15672e-31	-3.25417e-12
3.44121e+01	3.92080e-16	3.07454e-31	-3.22903e-12
3.44244e+01	3.86943e-16	2.99450e-31	-3.20326e-12
3.44368e+01	3.81873e-16	2.91655e-31	-3.17815e-12
3.44491e+01	3.76870e-16	2.84062e-31	-3.15365e-12
3.44615e+01	3.71932e-16	2.76667e-31	-3.12897e-12
3.44738e+01	3.67059e-16	2.69465e-31	-3.10491e-12
3.44862e+01	3.62250e-16	2.62450e-31	-3.08024e-12
3.44985e+01	3.57503e-16	2.55617e-31	-3.05660e-12
3.45109e+01	3.52819e-16	2.48963e-31	-3.03275e-12
3.45232e+01	3.48196e-16	2.42482e-31	-3.00952e-12
3.45356e+01	3.43634e-16	2.36169e-31	-2.98651e-12
3.45479e+01	3.39132e-16	2.30021e-31	-2.96286e-12
3.45603e+01	3.34688e-16	2.24033e-31	-2.93983e-12
3.45726e+01	3.30303e-16	2.18200e-31	-2.91742e-12
3.45850e+01	3.25976e-16	2.12520e-31	-2.89478e-12
3.45973e+01	3.21704e-16	2.06988e-31	-2.87275e-12
3.46097e+01	3.17489e-16	2.01599e-31	-2.85009e-12
3.46220e+01	3.13330e-16	1.96351e-31	-2.82845e-12
3.46344e+01	3.09224e-16	1.91239e-31	-2.80659e-12
3.46467e+01	3.05173e-16	1.86261e-31	-2.78533e-12
3.46591e+01	3.01174e-16	1.81412e-31	-2.76384e-12
3.46714e+01	2.97228e-16	1.76689e-31	-2.74294e-12
3.46838e+01	2.93334e-16	1.72089e-31	-2.72141e-12
3.46961e+01	2.89490e-16	1.67609e-31	-2.70089e-12
3.47085e+01	2.85697e-16	1.63246e-31	-2.68013e-12
3.47208e+01	2.81954e-16	1.58996e-31	-2.65996e-12
3.47332e+01	2.78260e-16	1.54857e-31	-2.63997e-12
3.47456e+01	2.74614e-16	1.50826e-31	-2.61933e-12
3.47579e+01	2.71016e-16	1.46899e-31	-2.59927e-12
3.47703e+01	2.67465e-16	1.43075e-31	-2.57981e-12
3.47826e+01	2.63961e-16	1.39350e-31	-2.56009e-12
3.47950e+01	2.60502e-16	1.35723e-31	-2.54096e-12
3.48073e+01	2.57089e-16	1.32189e-31	-2.52117e-12
3.48197e+01	2.53720e-16	1.28748e-31	-2.50237e-12
3.48320e+01	2.50396e-16	1.25396e-31	-2.48334e-12
3.48444e+01	2.47115e-16	1.22132e-31	-2.46486e-12
3.48567e+01	2.43878e-16	1.18953e-31	-2.44613e-12
3.48691e+01	2.40682e-16	1.15856e-31	-2.42718e-12
3.48814e+01	2.37529e-16	1.12840e-31	-2.40918e-12
3.48938e+01	2.34417e-16	1.09902e-31	-2.39134e-12
3.49061e+01	2.31345e-16	1.07041e-31	-2.37326e-12
3.49185e+01	2.28314e-16	1.04255e-31	-2.35574e-12
3.49308e+01	2.25323e-16	1.01540e-31	-2.33836e-12
3.49432e+01	2.22370e-16	9.88971e-32	-2.32033e-12
3.49555e+01	2.19457e-16	9.63225e-32	-2.30285e-12
3.49679e+01	2.16581e-16	9.38149e-32	-2.28593e-12
3.49802e+01	2.13744e-16	9.13727e-32	-2.26874e-12
3.49926e+01	2.10943e-16	8.89940e-32	-2.25212e-12
3.50049e+01	2.08179e-16	8.66772e-32	-2.23482e-12
3.50173e+01	2.05452e-16	8.44207e-32	-2.21848e-12
3.50296e+01	2.02760e-16	8.22230e-32	-2.20187e-12
3.50420e+01	2.00103e-16	8.00825e-32	-2.18582e-12
3.50543e+01	1.97481e-16	7.79977e-32	-2.16950e-12
3.50667e+01	1.94894e-16	7.59672e-32	-2.15291e-12
3.50791e+01	1.92340e-16	7.39895e-32	-2.13727e-12
3.50914e+01	1.89820e-16	7.20634e-32	-2.12177e-12
3.51038e+01	1.87333e-16	7.01874e-32	-2.10600e-12
3.51161e+01	1.84879e-16	6.83602e-32	-2.09076e-12
3.51285e+01	1.82456e-16	6.65805e-32	-2.07565e-12
3.51408e+01	1.80066e-16	6.48473e-32	-2.05987e-12
3.51532e+01	1.77706e-16	6.31591e-32	-2.04463e-12
3.51655e+01	1.75378e-16	6.15149e-32	-2.02991e-12
3.51779e+01	1.73080e-16	5.99135e-32	-2.01492e-12
